,dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,lat,lon,weapon_used_cd,weapon_desc,cross_street,crm_cd_2,crm_cd_3,crm_cd_4
3819,231108162,2023-04-21T00:00:00.000,2023-04-07T00:00:00.000,0600,11,Northeast,1138,2,354,THEFT OF IDENTITY,1822 0100,38,F,A,602,BANK,IC,Invest Cont,354,5700    ALDAMA                       ST,34.1152,-118.1898,,,,,,
3820,230111041,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0900,01,Central,0118,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,ALPINE                       AV,34.0613,-118.2353,,,MAIN                         ST,,,
3821,231210591,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,1500,12,77th Street,1232,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 1206 2047 2033 0444,43,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,5900    ARLINGTON                    AV,33.9873,-118.3187,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3822,230507990,2023-04-21T00:00:00.000,2023-02-13T00:00:00.000,1600,05,Harbor,0521,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,2100 N  GAFFEY                       ST,33.7639,-118.2934,,,,,,
3823,231008274,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1430,10,West Valley,1003,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1258 1824 0429,13,M,H,720,JUNIOR HIGH SCHOOL,IC,Invest Cont,624,18600    LANARK                       ST,34.2175,-118.5383,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3824,232008550,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0330,20,Olympic,2029,1,220,ATTEMPTED ROBBERY,1822 0431 0355,43,M,B,102,SIDEWALK,IC,Invest Cont,220,VERMONT                      AV,34.0618,-118.2917,511,VERBAL THREAT,WILSHIRE                     BL,,,
3825,230800646,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0915,08,West LA,0831,1,520,VEHICLE - ATTEMPT STOLEN,0907 1402,46,M,O,101,STREET,AA,Adult Arrest,520,800 S  GRETNA GREEN                 WY,34.0496,-118.4738,,,,998,,
3826,231809317,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0001,18,Southeast,1838,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0913,55,F,B,103,ALLEY,IC,Invest Cont,420,105TH                        ST,33.9406,-118.239,,,WILMINGTON                   AV,,,
3827,231008281,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2135,10,West Valley,1097,1,310,BURGLARY,0344 1822 0352 0321 1609 1420 1202 0216 0209 0206,60,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,16800    IVYSIDE                      PL,34.1347,-118.4985,,,,,,
3828,230708698,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0345,07,Wilshire,0779,1,210,ROBBERY,0344 0400 0416,47,M,W,102,SIDEWALK,IC,Invest Cont,210,6TH,34.0436,-118.3237,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",VENICE                       BL,,,
3829,231108158,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,2100,11,Northeast,1102,2,624,BATTERY - SIMPLE ASSAULT,0448 1818 0444 2021 0913,52,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,4000    EDENHURST                    AV,34.1245,-118.2665,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3830,231508762,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1530,15,N Hollywood,1515,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0419 0329,39,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,626,11900    HART                         ST,34.1962,-118.3911,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,740,,
3831,230111017,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,0900,01,Central,0182,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1307 0329,45,M,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,1200 S  FLOWER                       ST,34.0415,-118.2655,,,,,,
3832,230309690,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1500,03,Southwest,0313,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,4100 W  ADAMS                        BL,34.0326,-118.3301,,,,,,
3833,231400789,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1800,14,Pacific,1483,2,624,BATTERY - SIMPLE ASSAULT,0401,46,F,W,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,624,7400 W  91ST                         ST,33.9546,-118.4248,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3834,232108178,2023-04-21T00:00:00.000,2023-02-01T00:00:00.000,1000,21,Topanga,2156,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 0527 1814,13,F,H,709,PUBLIC RESTROOM(INDOORS-INSIDE),IC,Invest Cont,810,6600    TOPANGA CANYON               BL,34.1904,-118.6059,,,,,,
3835,231508746,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0300,15,N Hollywood,1524,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0352 2004,0,M,W,404,DEPARTMENT STORE,IC,Invest Cont,440,12100    VICTORY                      BL,34.1867,-118.3965,,,,,,
3836,230608906,2023-04-21T00:00:00.000,2023-03-13T00:00:00.000,1830,06,Hollywood,0622,2,354,THEFT OF IDENTITY,1202 0928 0929 1822,60,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,7400    FRANKLIN                     AV,34.1146,-118.3607,,,,,,
3837,232008821,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1625,20,Olympic,2029,2,888,TRESPASSING,2004 1822 2052 0910,0,X,X,905,MTA - RED LINE - WILSHIRE/VERMONT,IC,Invest Cont,888,3100    WILSHIRE                     BL,34.0652,-118.2878,,,,,,
3838,230908449,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0715,09,Van Nuys,0931,1,480,BIKE - STOLEN,0344,34,M,W,108,PARKING LOT,IC,Invest Cont,480,6100 N  SEPULVEDA                    BL,34.1841,-118.4693,,,,,,
3839,230708692,2023-04-21T00:00:00.000,2023-04-13T00:00:00.000,1800,07,Wilshire,0705,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,IC,Invest Cont,420,800 N  ALTA VISTA                   BL,34.0853,-118.3475,,,,,,
3840,231309515,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,0820,13,Newton,1391,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,6200 S  BROADWAY,33.9789,-118.2795,,,,,,
3841,232108150,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0645,21,Topanga,2157,2,354,THEFT OF IDENTITY,0930,39,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,21000    KITTRIDGE                    ST,34.1911,-118.5906,,,,,,
3842,230708716,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1044,07,Wilshire,0723,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 1822 2028 0325 0344,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,442,8000    BEVERLY                      BL,34.0761,-118.3637,,,,,,
3843,231607667,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1800,16,Foothill,1617,2,900,VIOLATION OF COURT ORDER,1501,42,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,900,8600    HILLROSE                     ST,34.2633,-118.3201,,,,,,
3844,230708729,2023-04-21T00:00:00.000,2023-04-17T00:00:00.000,1900,07,Wilshire,0721,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0930,32,M,W,101,STREET,IC,Invest Cont,331,100 S  CLARK                        DR,34.0753,-118.3849,,,,,,
3845,230407624,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2100,04,Hollenbeck,0466,2,624,BATTERY - SIMPLE ASSAULT,0400 0913 0361 0446,47,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,2900    NEW JERSEY                   ST,34.0433,-118.2022,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3846,230507984,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1930,05,Harbor,0513,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,0329 1300,55,F,W,108,PARKING LOT,IC,Invest Cont,421,1000 W  PACIFIC COAST                HY,33.791,-118.2933,,,,,,
3847,230508032,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1615,05,Harbor,0529,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,39,M,H,101,STREET,IC,Invest Cont,624,ANAHEIM                      ST,33.7803,-118.2573,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",QUAY                         AV,,,
3848,231508735,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2005,15,N Hollywood,1527,2,903,CONTEMPT OF COURT,2038 2004,53,F,H,101,STREET,IC,Invest Cont,903,6400    TUJUNGA                      AV,34.1867,-118.3791,,,,,,
3849,231809319,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0207,18,Southeast,1801,2,624,BATTERY - SIMPLE ASSAULT,0334 1810 0913,43,M,A,501,SINGLE FAMILY DWELLING,IC,Invest Cont,624,500 W  90TH                         ST,33.9551,-118.2827,500,UNKNOWN WEAPON/OTHER WEAPON,,,,
3850,230111029,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0900,01,Central,0152,2,624,BATTERY - SIMPLE ASSAULT,0910 1822 0319 0416 2052 2050,72,F,W,903,MTA - RED LINE - 7TH AND METRO CENTER,IC,Invest Cont,624,600 S  FIGUEROA                     ST,34.0508,-118.2586,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3851,232108194,2023-04-21T00:00:00.000,2023-04-18T00:00:00.000,2000,21,Topanga,2115,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,61,M,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,8200    CANOGA                       AV,34.2176,-118.6017,,,,,,
3852,232108177,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1400,21,Topanga,2107,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1402 1814 0913,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,236,21100    PARTHENIA                    ST,34.2282,-118.5933,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,998,,
3853,231809331,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0420,18,Southeast,1824,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1814 1300 2002 0400 0448,27,F,H,101,STREET,IC,Invest Cont,626,95TH                         ST,33.9502,-118.2652,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AVALON                       BL,,,
3854,231210858,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,2130,12,77th Street,1269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2000 0913 1814 2002 0421 0448,32,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,8000    WADSWORTH                    AV,33.9665,-118.2586,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3855,230407622,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2108,04,Hollenbeck,0443,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0302 0334,23,M,W,101,STREET,IC,Invest Cont,230,SAN PABLO,34.0655,-118.2022,102,HAND GUN,VALLEY                       BL,,,
3856,230908477,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2000,09,Van Nuys,0943,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1309,23,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,14300    BURBANK                      BL,34.1721,-118.4443,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,740,,
3857,231508647,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,2210,15,N Hollywood,1581,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,WHITSETT                     AV,34.1486,-118.4052,,,WOODBRIDGE                   ST,,,
3858,231309489,2023-04-21T00:00:00.000,2023-04-18T00:00:00.000,1730,13,Newton,1372,2,901,VIOLATION OF RESTRAINING ORDER,2004 0913 2000 1814 2038,52,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,901,200 E  55TH                         ST,33.9924,-118.272,,,,,,
3859,230309706,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,2300,03,Southwest,0316,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,22ND                         ST,34.0363,-118.3078,,,HOBART                       BL,,,
3860,231508691,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,2150,15,N Hollywood,1504,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,34,F,B,702,OFFICE BUILDING/OFFICE,IC,Invest Cont,956,11700    SATICOY                      ST,34.2085,-118.3878,,,,,,
3861,230708737,2023-04-21T00:00:00.000,2023-04-17T00:00:00.000,1302,07,Wilshire,0735,2,661,UNAUTHORIZED COMPUTER ACCESS,1501,51,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,661,600 S  DUNSMUIR                     AV,34.0649,-118.3483,,,,,,
3862,230808487,2023-04-21T00:00:00.000,2023-04-06T00:00:00.000,1735,08,West LA,0808,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 1822,55,F,B,104,DRIVEWAY,IC,Invest Cont,341,9700    OAK PASS                     RD,34.1173,-118.4272,,,,,,
3863,231210536,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0600,12,77th Street,1257,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,0943 1259 1402,17,F,B,101,STREET,IC,Invest Cont,822,7700 S  FIGUEROA                     ST,33.9698,-118.2827,,,,998,,
3864,230309737,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0123,03,Southwest,0363,2,890,FAILURE TO YIELD,1822 1309 1501,22,X,X,101,STREET,IC,Invest Cont,890,CRENSHAW                     BL,34.0126,-118.3403,,,52ND                         ST,,,
3865,231508648,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1200,15,N Hollywood,1545,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,5300    LAUREL CANYON                BL,34.1667,-118.3965,,,,,,
3866,231809340,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1640,18,Southeast,1844,2,624,BATTERY - SIMPLE ASSAULT,0913 0552 2002 2004 0444 0448 0602,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,800 E  109TH                        ST,33.9373,-118.2609,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3867,230111003,2023-04-21T00:00:00.000,2023-04-13T00:00:00.000,2325,01,Central,0119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,25,M,B,810,AMTRAK TRAIN,IC,Invest Cont,440,700 N  VIGNES                       ST,34.0551,-118.2322,,,,,,
3868,231508710,2023-04-21T00:00:00.000,2023-04-17T00:00:00.000,1241,15,N Hollywood,1501,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0394 1822,34,F,O,504,OTHER RESIDENCE,IC,Invest Cont,341,7700    ATOLL                        AV,34.2102,-118.4205,,,,,,
3869,230407651,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1955,04,Hollenbeck,0464,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0401,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,200 N  SOTO                         ST,34.0445,-118.2116,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3870,231708491,2023-04-21T00:00:00.000,2023-03-24T00:00:00.000,1442,17,Devonshire,1764,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 0380 0325 0209 0104 0202,0,X,X,201,JEWELRY STORE,IC,Invest Cont,341,9300    TAMPA                        AV,34.244,-118.5583,,,,,,
3871,230708720,2023-04-21T00:00:00.000,2023-04-14T00:00:00.000,0700,07,Wilshire,0722,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0446,54,F,O,203,OTHER BUSINESS,IC,Invest Cont,624,500 S  SAN VICENTE                  BL,34.0687,-118.3747,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3872,231607506,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,1630,16,Foothill,1684,1,310,BURGLARY,1602 0397 1607,68,F,W,203,OTHER BUSINESS,IC,Invest Cont,310,8600    KEWEN                        AV,34.2251,-118.3878,,,,,,
3873,230111013,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1637,01,Central,0158,1,352,PICKPOCKET,0344 1202,44,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,352,600    STANFORD                     AV,34.0408,-118.2428,,,,,,
3874,231708556,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2100,17,Devonshire,1701,2,624,BATTERY - SIMPLE ASSAULT,0447 1822 0416 0444,31,M,H,716,THEATRE/MOVIE,IC,Invest Cont,624,20000    RINALDI                      ST,34.2756,-118.5702,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3875,231000644,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,2025,10,West Valley,1075,1,310,BURGLARY,0344 1609 1822 1402,43,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,4900    HESPERIA                     AV,34.1592,-118.5262,,,,998,,
3876,230209381,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1544,02,Rampart,0201,2,888,TRESPASSING,1822 1501 0910,0,X,X,907,MTA - RED LINE - VERMONT/SANTA MONICA,IC,Invest Cont,888,1000 N  VERMONT                      AV,34.0873,-118.296,515,PHYSICAL PRESENCE,,,,
3877,231210524,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,2000,12,77th Street,1235,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,1300 W  58TH                         PL,33.9883,-118.298,,,,,,
3878,230309700,2023-04-21T00:00:00.000,2023-04-04T00:00:00.000,1200,03,Southwest,0391,2,354,THEFT OF IDENTITY,1202 1822 0100,83,M,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,4100    DON LUIS                     DR,34.0066,-118.3423,,,,,,
3879,230209675,2023-04-21T00:00:00.000,2023-04-06T00:00:00.000,1400,02,Rampart,0239,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,30,M,O,145,MAIL BOX,IC,Invest Cont,341,100 N  BEAUDRY                      AV,34.0591,-118.2542,,,,,,
3880,231508682,2023-04-21T00:00:00.000,2023-04-18T00:00:00.000,1843,15,N Hollywood,1506,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 1822,19,M,H,213,WAREHOUSE,IC,Invest Cont,440,7100    VINELAND                     AV,34.2027,-118.3745,,,,,,
3881,231008215,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1700,10,West Valley,1079,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,IC,Invest Cont,420,4700    ORION                        AV,34.1557,-118.4697,,,,,,
3882,230908424,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,2230,09,Van Nuys,0971,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,IC,Invest Cont,510,4700 N  SEPULVEDA                    BL,34.156,-118.4659,,,,,,
3883,230608846,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0555,06,Hollywood,0622,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0329 0385,58,M,W,101,STREET,IC,Invest Cont,331,FRANKLIN,34.1034,-118.35,,,CAMINO PALMERO,,,
3884,230111004,2023-04-21T00:00:00.000,2023-04-18T00:00:00.000,2100,01,Central,0164,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,36,F,K,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,420,600 S  SPRING                       ST,34.046,-118.251,,,,,,
3885,232008609,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1830,20,Olympic,2014,1,310,BURGLARY,0321 0344 0561 0913 1242 2038,54,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,200 S  KINGSLEY                     DR,34.0712,-118.3029,,,,,,
3886,230908441,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1630,09,Van Nuys,0915,2,886,DISTURBING THE PEACE,1501 1300,32,M,W,108,PARKING LOT,IC,Invest Cont,886,6900    VAN NUYS                     BL,34.1976,-118.4443,,,,,,
3887,231809310,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1104,18,Southeast,1804,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,442,8600    AVALON                       BL,33.9601,-118.2651,,,,,,
3888,231409341,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1400,14,Pacific,1476,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,45,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,331,6400 W  85TH                         PL,33.9605,-118.3998,,,,,,
3889,230808781,2023-04-21T00:00:00.000,2023-04-19T00:00:00.000,1530,08,West LA,0858,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202 0394,62,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,1100 S  SWALL                        DR,34.0557,-118.3857,,,,,,
3890,230111026,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1700,01,Central,0156,2,860,BATTERY WITH SEXUAL CONTACT,0448 0522 0913 0531,53,F,H,102,SIDEWALK,IC,Invest Cont,860,500 S  SAN PEDRO                    ST,34.0437,-118.2455,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3891,230209439,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1600,02,Rampart,0238,1,330,BURGLARY FROM VEHICLE,0344,41,F,H,108,PARKING LOT,IC,Invest Cont,330,100 N  TOLUCA                       ST,34.0616,-118.2586,,,,,,
3892,231508711,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1427,15,N Hollywood,1502,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,38,M,F,504,OTHER RESIDENCE,IC,Invest Cont,956,7800    TEESDALE                     AV,34.212,-118.4101,,,,,,
3893,230111011,2023-04-21T00:00:00.000,2023-03-27T00:00:00.000,2220,01,Central,0181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032,25,F,K,741,STAPLES CENTER *,IC,Invest Cont,341,1100 S  FIGUEROA                     ST,34.0431,-118.2692,,,,,,
3894,230300633,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,0001,03,Southwest,0329,1,121,"RAPE, FORCIBLE",0913 1300 1309 1206 2034 0522 0527 1415 1409,31,F,H,101,STREET,IC,Invest Cont,121,2900 S  FIGUEROA                     ST,34.0258,-118.2775,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3895,230110998,2023-04-21T00:00:00.000,2023-04-13T00:00:00.000,1602,01,Central,0128,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,64,F,C,108,PARKING LOT,IC,Invest Cont,331,300 E  2ND                          ST,34.0498,-118.24,,,,,,
3896,230708723,2023-04-21T00:00:00.000,2023-03-23T00:00:00.000,1200,07,Wilshire,0782,2,354,THEFT OF IDENTITY,0924 1822,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,354,2700    LA CIENEGA                   BL,34.0336,-118.3762,,,,,,
3897,231408888,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0600,14,Pacific,1402,1,310,BURGLARY,0344,40,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,2600    BARRY                        AV,34.028,-118.4415,,,,,,
3898,230209358,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1340,02,Rampart,0204,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,3600 W  SUNSET                       BL,34.0898,-118.2769,,,,,,
3899,230608742,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,0900,06,Hollywood,0663,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 2004 0400 0416 0419 1814 0446 0429,29,F,B,102,SIDEWALK,AA,Adult Arrest,626,1000 N  MCCADDEN                     PL,34.0889,-118.3374,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,,
3900,232008583,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1100,20,Olympic,2031,1,310,BURGLARY,1202 0344 1822 1607 0321,68,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,4000 W  7TH                          ST,34.0599,-118.3143,,,,,,
3901,230111020,2023-04-21T00:00:00.000,2023-04-20T00:00:00.000,1028,01,Central,0153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1307 0329,24,M,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,600 S  SPRING                       ST,34.0467,-118.252,,,,,,
3902,231809330,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1400,18,Southeast,1881,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1409 1822 1300 0400 0342,30,M,H,102,SIDEWALK,IC,Invest Cont,230,FIGUEROA,33.8855,-118.2828,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,ALONDRA,,,
3903,231809344,2023-04-21T00:00:00.000,2023-04-21T00:00:00.000,1800,18,Southeast,1806,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2000 0913 1814 0329 1300 0432,32,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,745,800 E  92ND                         ST,33.9529,-118.2608,,,,,,
